date,temp1,temp2,temp3
26/07/2018 11:00,6.2,5.2,5.1
26/07/2018 12:00,6.3,5.3,5.2
26/07/2018 13:00,6.2,5.5,5.4
26/07/2018 14:00,6.3,5.4,5.3
26/07/2018 15:00,6.2,5.5,5.4
26/07/2018 16:00,6.2,5.4,5.2
26/07/2018 17:00,6.2,5.6,5.5
26/07/2018 18:00,6.2,5.6,5.5
26/07/2018 19:00,6.2,5.4,5.4
26/07/2018 20:00,6.2,5.5,5.3
26/07/2018 21:00,6.2,5.4,5.4
26/07/2018 22:00,6.2,5.5,5.3
26/07/2018 23:00,6.2,5.4,5.3
27/07/2018 00:00,6.2,5.2,5.2
27/07/2018 01:00,6.2,5.5,5.4
27/07/2018 02:00,6.3,5.4,5.4
27/07/2018 03:00,6.2,5.5,5.4
27/07/2018 04:00,6.2,5.2,5.3
27/07/2018 05:00,6.2,5.3,5.3
27/07/2018 06:00,6.2,5.4,5.3
27/07/2018 07:00,6.3,5.2,5.1
27/07/2018 08:00,6.2,5.2,5.3
27/07/2018 09:00,6.3,5.2,5.2
27/07/2018 10:00,6.2,5.1,5.2
27/07/2018 11:00,6.2,5.2,5.2
27/07/2018 12:00,6.2,5.5,5.4
27/07/2018 13:00,6.2,5.4,5.4
27/07/2018 14:00,6.2,5.6,5.4
27/07/2018 15:00,6.2,5.5,5.5
27/07/2018 16:00,6.2,5.5,5.4
27/07/2018 17:00,6.2,5.1,5.1
27/07/2018 18:00,6.2,5.4,5.4
27/07/2018 19:00,6.2,5.4,5.3
27/07/2018 20:00,6.2,5.4,5.4
27/07/2018 21:00,6.1,5.1,5.2
27/07/2018 22:00,6.2,5.2,5.4
27/07/2018 23:00,6.2,5.5,5.5
28/07/2018 00:00,6.2,5.4,5.4
28/07/2018 01:00,6.2,5.4,5.3
28/07/2018 02:00,6.2,5.4,5.4
28/07/2018 03:00,6.2,5.4,5.4
28/07/2018 04:00,6.2,5.2,5.3
28/07/2018 05:00,6.2,5.4,5.4
28/07/2018 06:00,6.2,5.4,5.3
28/07/2018 07:00,6.2,5.4,5.4
28/07/2018 08:00,6.2,5.2,5.4
28/07/2018 09:00,6.2,5.4,5.4
28/07/2018 10:00,6.1,5.3,5.4
28/07/2018 11:00,6.1,5.5,5.3
28/07/2018 12:00,6.2,5.5,5.4
28/07/2018 13:00,6.2,5.3,5.3
28/07/2018 14:00,6.2,5.4,5.3
28/07/2018 15:00,6.2,5.5,5.5
28/07/2018 16:00,6.2,5.4,5.4
28/07/2018 17:00,6.2,5.5,5.3
28/07/2018 18:00,6.2,5.4,5.4
28/07/2018 19:00,6.2,5.5,5.5
28/07/2018 20:00,6.2,5.5,5.4
28/07/2018 21:00,6.2,5.5,5.4
28/07/2018 22:00,6.2,5.3,5.3
28/07/2018 23:00,6.2,5.5,5.4
29/07/2018 00:00,6.2,5.2,5.3
29/07/2018 01:00,6.2,5.3,5.3
29/07/2018 02:00,6.2,5.4,5.4
29/07/2018 03:00,6.2,5.4,5.4
29/07/2018 04:00,6.2,5.4,5.4
29/07/2018 05:00,6.2,5.3,5.3
29/07/2018 06:00,6.2,5.4,5.5
29/07/2018 07:00,6.1,5.2,5.4
29/07/2018 08:00,6.2,5.4,5.3
29/07/2018 09:00,6.2,5.4,5.5
29/07/2018 10:00,6.2,5.4,5.4
29/07/2018 11:00,6.2,5.4,5.4
29/07/2018 12:00,6.1,5.5,5.3
29/07/2018 13:00,6.2,5.3,5.3
29/07/2018 14:00,6.2,5.4,5.3
29/07/2018 15:00,6.1,5.4,5.4
29/07/2018 16:00,6.1,5.3,5.4
29/07/2018 17:00,6.2,5.4,5.3
29/07/2018 18:00,6.2,5.1,5.2
29/07/2018 19:00,6.2,5.2,5.3
29/07/2018 20:00,6.3,5.4,5.4
29/07/2018 21:00,6.2,5.4,5.4
29/07/2018 22:00,6.2,5.4,5.4
29/07/2018 23:00,6.3,5.5,5.5
30/07/2018 00:00,6.3,5.4,5.4
30/07/2018 01:00,6.3,5.6,5.4
30/07/2018 02:00,6.2,5.5,5.5
30/07/2018 03:00,6.2,5.4,5.4
30/07/2018 04:00,6.2,5.6,5.5
30/07/2018 05:00,6.2,5.5,5.4
30/07/2018 06:00,6.2,5.4,5.5
30/07/2018 07:00,6.2,5.2,5.4
30/07/2018 08:00,6.2,5.4,5.4
30/07/2018 09:00,6.2,5.5,5.4
30/07/2018 10:00,6.2,5.5,5.5
30/07/2018 11:00,6.2,5.2,5.3
30/07/2018 12:00,6.2,5.3,5.4
30/07/2018 13:00,6.2,5.4,5.4
30/07/2018 14:00,6.2,5.4,5.4
30/07/2018 15:00,6.2,5.4,5.4
30/07/2018 16:00,6.2,5.1,5.1
30/07/2018 17:00,6.2,5.2,5.1
30/07/2018 18:00,6.2,5.3,5.2
30/07/2018 19:00,6.2,5.4,5.4
30/07/2018 20:00,6.2,5.5,5.4
30/07/2018 21:00,6.2,5.4,5.3
30/07/2018 22:00,6.3,5.5,5.4
30/07/2018 23:00,6.2,5.4,5.3
31/07/2018 00:00,6.2,5.4,5.2
31/07/2018 01:00,6.2,5.4,5.2
31/07/2018 02:00,6.2,5.5,5.4
31/07/2018 03:00,6.2,5.4,5.4
31/07/2018 04:00,6.2,5.2,5.1
31/07/2018 05:00,6.1,5.3,5.3
31/07/2018 06:00,6.2,5.6,5.4
31/07/2018 07:00,6.2,5.5,5.4
31/07/2018 08:00,6.2,5.2,5.3
31/07/2018 09:00,6.2,5.4,5.4
31/07/2018 10:00,6.2,5.6,5.3
31/07/2018 11:00,6.2,5.4,5.4
31/07/2018 12:00,6.2,5.4,5.3
31/07/2018 13:00,6.2,5.5,5.4
31/07/2018 14:00,6.2,5.2,5.2
31/07/2018 15:00,6.2,5.4,5.3
31/07/2018 16:00,6.2,5.4,5.4
31/07/2018 17:00,6.2,5.2,5.2
31/07/2018 18:00,6.2,5.1,5.1
31/07/2018 19:00,6.2,5.4,5.2
31/07/2018 20:00,6.1,5.4,5.4
31/07/2018 21:00,6.2,5.4,5.2
31/07/2018 22:00,6.2,5.5,5.3
31/07/2018 23:00,6.2,5.4,5.2
01/08/2018 00:00,6.2,5.4,5.4
01/08/2018 01:00,6.2,5.3,5.3
01/08/2018 02:00,6.2,5.4,5.1
01/08/2018 03:00,6.2,5.4,5.4
01/08/2018 04:00,6.2,5.5,5.2
01/08/2018 05:00,6.1,5.2,5.4
01/08/2018 06:00,6.2,5.2,5.1
01/08/2018 07:00,6.2,5.4,5.3
01/08/2018 08:00,6.2,5.5,5.4
01/08/2018 09:00,6.2,5.2,5.2
01/08/2018 10:00,6.2,5.2,5.2
01/08/2018 11:00,6.2,5.2,5.2
01/08/2018 12:00,6.2,5.4,5.4
01/08/2018 13:00,6.2,5.2,5.1
01/08/2018 14:00,6.2,5.4,5.4
01/08/2018 15:00,6.3,5.5,5.3
01/08/2018 16:00,6.2,5.1,5.3
01/08/2018 17:00,6.2,5.4,5.4
01/08/2018 18:00,6.2,5.1,5.1
01/08/2018 19:00,6.2,5.5,5.4
01/08/2018 20:00,6.2,5.4,5.4
01/08/2018 21:00,6.3,5.4,5.3
01/08/2018 22:00,6.2,5.3,5.3
01/08/2018 23:00,6.2,5.2,5.1
02/08/2018 00:00,6.3,5.5,5.4
02/08/2018 01:00,6.2,5.4,5.4
02/08/2018 02:00,6.2,5.5,5.4
02/08/2018 03:00,6.2,5.5,5.4
02/08/2018 04:00,6.3,5.5,5.3
02/08/2018 05:00,6.2,5.6,5.3
02/08/2018 06:00,6.2,5.5,5.3
02/08/2018 07:00,6.2,5.1,5.1
02/08/2018 08:00,6.2,5.4,5.3
02/08/2018 09:00,6.1,5.2,5.1
02/08/2018 10:00,6.2,5.5,5.3
02/08/2018 11:00,6.3,5.5,5.4
02/08/2018 12:00,6.2,5.2,5
02/08/2018 13:00,6.2,5.4,5.4
02/08/2018 14:00,6.2,5.2,5.1
02/08/2018 15:00,6.2,5.4,5.4
02/08/2018 16:00,6.2,5.4,5.4
02/08/2018 17:00,6.2,5.4,5.3
02/08/2018 18:00,6.1,5.1,5.1
02/08/2018 19:00,6.1,5.5,5.2
02/08/2018 20:00,6.2,5.4,5.2
02/08/2018 21:00,6,5.1,5.1
02/08/2018 22:00,6,5.5,5.4
02/08/2018 23:00,6.1,5.4,5.4
03/08/2018 00:00,6.2,5.2,5.2
03/08/2018 01:00,6.1,5.2,5.4
03/08/2018 02:00,6.1,5.5,5.2
03/08/2018 03:00,6.2,5.3,5.1
03/08/2018 04:00,6.1,5.5,5.3
03/08/2018 05:00,6.1,5.2,5.1
03/08/2018 06:00,6.2,5.3,5.2
03/08/2018 07:00,6.2,5.2,5.2
03/08/2018 08:00,6.2,5.2,5.2
03/08/2018 09:00,6.2,5.5,5.4
03/08/2018 10:00,6.2,5.5,5.4
03/08/2018 11:00,6.1,5.1,5.1
03/08/2018 12:00,6.2,5.8,5.4
03/08/2018 13:00,6.4,5.4,5.2
03/08/2018 14:00,6.4,5.6,5.2
03/08/2018 15:00,6.3,5.5,5.4
03/08/2018 16:00,6.3,5.6,5.2
03/08/2018 17:00,6.3,5.4,5.2
03/08/2018 18:00,6.3,5.4,5.3
03/08/2018 19:00,6.2,5.5,5.3
03/08/2018 20:00,6.3,5.5,5.4
03/08/2018 21:00,6.3,5.4,5.3
03/08/2018 22:00,6.3,5.4,5.1
03/08/2018 23:00,6.2,5.4,5.3
04/08/2018 00:00,6.2,5.2,5.1
04/08/2018 01:00,6.2,5.4,5.1
04/08/2018 02:00,6.2,5.4,5.3
04/08/2018 03:00,6.2,5.4,5.3
04/08/2018 04:00,6.2,5.6,5.4
04/08/2018 05:00,6.2,5.4,5.3
04/08/2018 06:00,6.2,5.4,5.1
04/08/2018 07:00,6.2,5.3,5.1
04/08/2018 08:00,6.2,5.3,5.1
04/08/2018 09:00,6.2,5.4,5.3
04/08/2018 10:00,6.2,5.4,5.4
04/08/2018 11:00,6.2,5.6,5.4
04/08/2018 12:00,6.2,5.4,5.2
04/08/2018 13:00,6.2,5.6,5.4
04/08/2018 14:00,6.2,5.5,5.4
04/08/2018 15:00,6.2,5.5,5.4
04/08/2018 16:00,6.2,5.5,5.3
04/08/2018 17:00,6.2,5.4,5.4
04/08/2018 18:00,6.2,5.3,5.4
04/08/2018 19:00,6.2,5.5,5.1
04/08/2018 20:00,6.2,5.5,5.4
04/08/2018 21:00,6.2,5.5,5.3
04/08/2018 22:00,6.2,5.4,5.3
04/08/2018 23:00,6.2,5.4,5.3
05/08/2018 00:00,6.2,5.5,5.4
05/08/2018 01:00,6.2,5.5,5.4
05/08/2018 02:00,6.2,5.4,5.3
05/08/2018 03:00,6.2,5.2,5
05/08/2018 04:00,6.2,5.4,5.1
05/08/2018 05:00,6.2,5.6,5.2
05/08/2018 06:00,6.2,5.2,5.1
05/08/2018 07:00,6.2,5.4,5.3
05/08/2018 08:00,6.2,5.5,5.3
05/08/2018 09:00,6.2,5.5,5.3
05/08/2018 10:00,6.2,5.2,5.1
05/08/2018 11:00,6.2,5.6,5.2
05/08/2018 12:00,6.2,5.5,5.4
05/08/2018 13:00,6.2,5.5,5.4
05/08/2018 14:00,6.2,5.5,5.3
05/08/2018 15:00,6.2,5.7,5.3
05/08/2018 16:00,6.2,5.4,5.1
05/08/2018 17:00,6.1,5.2,5.1
05/08/2018 18:00,6.2,5.4,5.3
05/08/2018 19:00,6.2,5.3,5.1
05/08/2018 20:00,6.2,5.5,5.1
05/08/2018 21:00,6.2,5.5,5.1
05/08/2018 22:00,6.2,5.6,5.3
05/08/2018 23:00,6.2,5.4,5.4
06/08/2018 00:00,6.2,5.5,5.4
06/08/2018 01:00,6.2,5.4,5.3
06/08/2018 02:00,6.2,5.5,5.4
06/08/2018 03:00,6.2,5.4,5.3
06/08/2018 04:00,6.2,5.6,5.3
06/08/2018 05:00,6.2,5.6,5.4
06/08/2018 06:00,6.2,5.6,5.4
06/08/2018 07:00,6.2,5.6,5.2
06/08/2018 08:00,6.2,5.6,5.4
06/08/2018 09:00,6.2,5.6,5.2
06/08/2018 10:00,6.2,5.3,5.2
06/08/2018 11:00,6.2,5.3,5.2
06/08/2018 12:00,6.3,5.5,5.1
06/08/2018 13:00,6.2,5.6,5.3
06/08/2018 14:00,6.2,5.5,5.4
06/08/2018 15:00,6.2,5.5,5.4
06/08/2018 16:00,6.2,5.4,5.2
06/08/2018 17:00,6.2,5.5,5.4
06/08/2018 18:00,6.2,5.4,5.1
06/08/2018 19:00,6.2,5.4,5.2
06/08/2018 20:00,6.2,5.6,5.2
06/08/2018 21:00,6.2,5.5,5.2
06/08/2018 22:00,6.2,5.4,5.4
06/08/2018 23:00,6.2,5.5,5.3
07/08/2018 00:00,6.2,5.4,5.2
07/08/2018 01:00,6.2,5.6,5.2
07/08/2018 02:00,6.3,5.6,5.3
07/08/2018 03:00,6.2,5.4,5.2
07/08/2018 04:00,6.2,5.4,5.2
07/08/2018 05:00,6.2,5.6,5.2
07/08/2018 06:00,6.2,5.6,5.4
07/08/2018 07:00,6.2,5.5,5.2
07/08/2018 08:00,6.5,5.4,5.4
07/08/2018 09:00,6.3,5.5,5.6
07/08/2018 10:00,6.2,5.4,5.4
07/08/2018 11:00,6.2,5.4,5.5
07/08/2018 12:00,6.2,5.4,5.5
07/08/2018 13:00,6.3,5.4,5.5
07/08/2018 14:00,6.3,5.4,5.4
07/08/2018 15:00,6.2,5,5.1
07/08/2018 16:00,6.2,5.4,5.2
07/08/2018 17:00,6.2,5.1,5.3
07/08/2018 18:00,6.2,5.2,5.3
07/08/2018 19:00,6.2,5.4,5.5
07/08/2018 20:00,6.2,5.4,5.3
07/08/2018 21:00,6.2,5.1,5.3
07/08/2018 22:00,6.2,5.2,5.3
07/08/2018 23:00,6.2,5.4,5.2
08/08/2018 00:00,6.2,5.2,5.3
08/08/2018 01:00,6.2,5.2,5.3
08/08/2018 02:00,6.2,5.2,5.3
08/08/2018 03:00,6.2,5.4,5.3
08/08/2018 04:00,6.2,5.4,5.4
08/08/2018 05:00,6.2,5.2,5.4
08/08/2018 06:00,6.2,5.4,5.2
08/08/2018 07:00,6.3,5.3,5.4
08/08/2018 08:00,6.2,5.4,5.2
08/08/2018 09:00,6.2,5.1,5.1
08/08/2018 10:00,6.2,5.3,5.4
08/08/2018 11:00,6.2,5.1,5.2
08/08/2018 12:00,6.2,5.2,5.2
08/08/2018 13:00,6.2,5.2,5.4
08/08/2018 14:00,6.2,4.9,5.2
08/08/2018 15:00,6.3,5.4,5.3
08/08/2018 16:00,6.3,5.4,5.3
08/08/2018 17:00,6.2,5.1,5.1
08/08/2018 18:00,6.2,5.5,5.6
08/08/2018 19:00,6.2,5.6,5.4
08/08/2018 20:00,6.2,5.7,5.1
08/08/2018 21:00,6.2,5.7,5.3
08/08/2018 22:00,6.1,5.5,5.4
08/08/2018 23:00,6.1,5.6,5.4
09/08/2018 00:00,6.1,5.5,5.4
09/08/2018 01:00,6.1,5.7,5.3
09/08/2018 02:00,6.1,5.6,5.3
09/08/2018 03:00,6.1,5.6,5.2
09/08/2018 04:00,6,5.7,5.4
09/08/2018 05:00,6.1,5.6,5.5
09/08/2018 06:00,6.1,5.6,5.3
09/08/2018 07:00,6.2,6.1,5.3
09/08/2018 08:00,6.4,5.9,5.3
09/08/2018 09:00,6.4,5.8,5.5
09/08/2018 10:00,6.2,5.7,5.4
09/08/2018 11:00,6.1,5.8,5.7
09/08/2018 12:00,6.2,5.7,5.5
09/08/2018 13:00,6.2,5.4,5.3
09/08/2018 14:00,6.3,5.7,5.6
09/08/2018 15:00,6.4,5.7,5.6
09/08/2018 16:00,6.4,5.9,5.3
09/08/2018 17:00,6.4,5.7,5.5
09/08/2018 18:00,6.3,5.7,5.3
09/08/2018 19:00,6.3,5.7,5.3
09/08/2018 20:00,6.2,5.7,5.3
09/08/2018 21:00,6.2,5.7,5.5
09/08/2018 22:00,6.2,5.6,5.4
09/08/2018 23:00,6.3,5.7,5.5
10/08/2018 00:00,6.2,5.6,5.2
10/08/2018 01:00,6.2,5.7,5.4
10/08/2018 02:00,6.2,5.6,5.4
10/08/2018 03:00,6.2,5.6,5.4
10/08/2018 04:00,6.2,5.7,5.2
10/08/2018 05:00,6.2,5.7,5.5
10/08/2018 06:00,6.2,5.7,5.4
10/08/2018 07:00,6.2,5.6,5.4
10/08/2018 08:00,6.3,5.6,5.2
10/08/2018 09:00,6.2,5.5,5.2
10/08/2018 10:00,6.5,5.6,5.4
10/08/2018 11:00,6.3,5.6,5.6
10/08/2018 12:00,6.4,5.7,5.7
10/08/2018 13:00,6.4,5.7,5.5
10/08/2018 14:00,6.3,5.7,5.6
10/08/2018 15:00,6.2,5.6,5.4
10/08/2018 16:00,6.2,5.7,5.1
10/08/2018 17:00,6.2,5.6,5.4
10/08/2018 18:00,6.2,5.7,5.2
10/08/2018 19:00,6.3,5.7,5.2
10/08/2018 20:00,6.2,5.6,5.4
10/08/2018 21:00,6.2,5.7,5.4
10/08/2018 22:00,6.3,5.6,5.4
10/08/2018 23:00,6.2,5.6,5.2
11/08/2018 00:00,6.2,5.6,5.4
11/08/2018 01:00,6.2,5.7,5.1
11/08/2018 02:00,6.2,5.7,5.4
11/08/2018 03:00,6.2,5.6,5.3
11/08/2018 04:00,6.2,5.7,5.3
11/08/2018 05:00,6.2,5.6,5.3
11/08/2018 06:00,6.2,5.6,5.2
11/08/2018 07:00,6.2,5.6,5.2
11/08/2018 08:00,6.3,5.7,5.4
11/08/2018 09:00,6.2,5.7,5.6
11/08/2018 10:00,6.2,5.6,5.6
11/08/2018 11:00,6.3,5.7,5.5
11/08/2018 12:00,6.3,5.7,5.4
11/08/2018 13:00,6.3,5.7,5.3
11/08/2018 14:00,6.2,5.7,5.7
11/08/2018 15:00,6.2,5.7,5.6
11/08/2018 16:00,6.2,5.7,5.6
11/08/2018 17:00,6.2,5.7,5.2
11/08/2018 18:00,6.2,5.7,5.1
11/08/2018 19:00,6.2,5.6,5.2
11/08/2018 20:00,6.2,5.7,5.2
11/08/2018 21:00,6.2,5.7,5.2
11/08/2018 22:00,6.3,5.7,5.1
11/08/2018 23:00,6.2,5.6,5.3
12/08/2018 00:00,6.3,5.7,5.3
12/08/2018 01:00,6.3,5.6,5.2
12/08/2018 02:00,6.2,5.7,5.4
12/08/2018 03:00,6.2,5.6,5.1
12/08/2018 04:00,6.2,5.7,5.2
12/08/2018 05:00,6.2,5.6,5.1
12/08/2018 06:00,6.2,5.7,5.3
12/08/2018 07:00,6.2,5.6,5.3
12/08/2018 08:00,6.2,5.7,5.4
12/08/2018 09:00,6.2,5.7,5.3
12/08/2018 10:00,6.2,5.5,5.6
12/08/2018 11:00,6.2,5.6,5.5
12/08/2018 12:00,6.2,5.6,5.5
12/08/2018 13:00,6.2,5.5,5.4
12/08/2018 14:00,6.2,5.6,5.4
12/08/2018 15:00,6.2,5.6,5.4
12/08/2018 16:00,6.2,5.7,5.4
12/08/2018 17:00,6.2,5.7,5.3
12/08/2018 18:00,6.2,5.7,5.4
12/08/2018 19:00,6.2,5.7,5.4
12/08/2018 20:00,6.2,5.6,5.5
12/08/2018 21:00,6.2,5.6,5.4
12/08/2018 22:00,6.2,5.7,5.4
12/08/2018 23:00,6.3,5.7,5.5
13/08/2018 00:00,6.2,5.6,5.4
13/08/2018 01:00,6.2,5.7,5.4
13/08/2018 02:00,6.2,5.7,5.3
13/08/2018 03:00,6.2,5.6,5.3
13/08/2018 04:00,6.2,5.7,5.4
13/08/2018 05:00,6.2,5.7,5.5
13/08/2018 06:00,6.2,5.8,5.4
13/08/2018 07:00,6.3,5.7,5.4
13/08/2018 08:00,6.3,5.7,5.4
13/08/2018 09:00,6.3,5.8,5.4
13/08/2018 10:00,6.3,5.7,5.8
13/08/2018 11:00,6.2,5.6,5.5
13/08/2018 12:00,6.2,5.6,5.3
13/08/2018 13:00,6.3,5.6,5.3
13/08/2018 14:00,6.3,5.7,5.1
13/08/2018 15:00,6.3,5.7,5.3
13/08/2018 16:00,6.2,5.7,5
13/08/2018 17:00,6.4,5.7,5.4
13/08/2018 18:00,6.4,5.7,5.3
13/08/2018 19:00,6.3,5.7,5.4
13/08/2018 20:00,6.4,5.8,5.4
13/08/2018 21:00,6.2,5.8,5.4
13/08/2018 22:00,6.2,5.7,5.4
13/08/2018 23:00,6.2,5.7,5.4
14/08/2018 00:00,6.2,5.7,5.4
14/08/2018 01:00,6.3,5.7,5.2
14/08/2018 02:00,6.2,5.7,5.4
14/08/2018 03:00,6.2,5.7,5.4
14/08/2018 04:00,6.2,5.7,5.1
14/08/2018 05:00,6.2,5.8,5.1
14/08/2018 06:00,6.3,5.6,5.1
14/08/2018 07:00,6.4,5.7,5.3
14/08/2018 08:00,6.4,5.7,5.3
14/08/2018 09:00,6.3,5.7,5.4
14/08/2018 10:00,6.5,5.6,5.1
14/08/2018 11:00,6.4,5.5,5.6
14/08/2018 12:00,6.4,5.5,5.4
14/08/2018 13:00,6.5,5.7,5.4
14/08/2018 14:00,6.5,5.7,5.5
14/08/2018 15:00,6.4,5.4,5.4
14/08/2018 16:00,6.4,5.6,5.2
14/08/2018 17:00,6.4,5.5,5.1
14/08/2018 18:00,6.3,5.5,5.4
14/08/2018 19:00,6.3,5.5,5.1
14/08/2018 20:00,6.4,5.6,5.1
14/08/2018 21:00,6.3,5.5,5.2
14/08/2018 22:00,6.3,5.6,5.3
14/08/2018 23:00,6.3,5.4,5.3
